time,f,y
3.056500,61.149435,-0.028558
3.057000,61.159430,-0.011098
3.057500,61.169425,0.007982
3.058000,61.179420,0.025901
3.058500,61.189415,0.040046
3.059000,61.199410,0.048350
3.059500,61.209405,0.049599
3.060000,61.219400,0.043607
3.060500,61.229395,0.031247
3.061000,61.239390,0.014319
3.061500,61.249385,-0.004703
3.062000,61.259380,-0.023041
3.062500,61.269375,-0.038012
3.063000,61.279370,-0.047426
3.063500,61.289365,-0.049902
3.064000,61.299360,-0.045074
3.064500,61.309355,-0.033646
3.065000,61.319350,-0.017289
3.065500,61.329345,0.001604
3.066000,61.339340,0.020265
3.066500,61.349335,0.035958
3.067000,61.359330,0.046380
3.067500,61.369325,0.050000
3.068000,61.379320,0.046283
3.068500,61.389315,0.035772
3.069000,61.399310,0.020007
3.069500,61.409305,0.001300
3.070000,61.419300,-0.017601
3.070500,61.429295,-0.033917
3.071000,61.439290,-0.045249
3.071500,61.449285,-0.049928
3.072000,61.459280,-0.047263
3.072500,61.469275,-0.037641
3.073000,61.479270,-0.022476
3.073500,61.489265,-0.003999
3.074000,61.499260,0.015069
3.074500,61.509255,0.031921
3.075000,61.519250,0.044069
3.075500,61.529245,0.049721
3.076000,61.539240,0.048041
3.076500,61.549235,0.039271
3.077000,61.559230,0.024704
3.077500,61.569225,0.006488
3.078000,61.579220,-0.012690
3.078500,61.589215,-0.029995
3.079000,61.599210,-0.042871
3.079500,61.609205,-0.049411
3.080000,61.619200,-0.048645
3.080500,61.629195,-0.040683
3.081000,61.639190,-0.026700
3.081500,61.649185,-0.008762
3.082000,61.659180,0.010475
3.082500,61.669175,0.028164
3.083000,61.679170,0.041683
3.083500,61.689165,0.049026
3.084000,61.699160,0.049102
3.084500,61.709155,0.041896
3.085000,61.719150,0.028473
3.085500,61.729145,0.010822
3.086000,61.739140,-0.008437
3.086500,61.749135,-0.026447
3.087000,61.759130,-0.040531
3.087500,61.769125,-0.048594
3.088000,61.779120,-0.049436
3.088500,61.789115,-0.042928
3.089000,61.799110,-0.030033
3.089500,61.809105,-0.012669
3.090000,61.819100,0.006584
3.090500,61.829095,0.024860
3.091000,61.839090,0.039436
3.091500,61.849085,0.048139
3.092000,61.859080,0.049671
3.092500,61.869075,0.043798
3.093000,61.879070,0.031393
3.093500,61.889065,0.014304
3.094000,61.899060,-0.004922
3.094500,61.909055,-0.023416
3.095000,61.919050,-0.038417
3.095500,61.929045,-0.047683
3.096000,61.939040,-0.049826
3.096500,61.949035,-0.044524
3.097000,61.959030,-0.032564
3.097500,61.969025,-0.015733
3.098000,61.979020,0.003454
3.098500,61.989015,0.022127
3.099000,61.999010,0.037491
3.099500,62.009005,0.047244
3.100000,62.019000,0.049922
3.100500,62.028995,0.045120
3.101000,62.038990,0.033556
3.101500,62.048985,0.016958
3.102000,62.058980,-0.002185
3.102500,62.068975,-0.021003
3.103000,62.078970,-0.036672
3.103500,62.088965,-0.046839
3.104000,62.098960,-0.049974
3.104500,62.108955,-0.045602
3.105000,62.118950,-0.034378
3.105500,62.128945,-0.017985
3.106000,62.138940,0.001114
3.106500,62.148935,0.020049
3.107000,62.158930,0.035971
3.107500,62.168925,0.046481
3.108000,62.178920,0.049996
3.108500,62.188915,0.045982
3.109000,62.198910,0.035040
3.109500,62.208905,0.018817
3.110000,62.218900,-0.000245
3.110500,62.228895,-0.019273
3.111000,62.238890,-0.035397
3.111500,62.248885,-0.046183
3.112000,62.258880,-0.050000
3.112500,62.268875,-0.046269
3.113000,62.278870,-0.035550
3.113500,62.288865,-0.019458
3.114000,62.298860,-0.000424
3.114500,62.308855,0.018677
3.115000,62.318850,0.034957
3.115500,62.328845,0.045952
3.116000,62.338840,0.049995
3.116500,62.348835,0.046472
3.117000,62.358830,0.035912
3.117500,62.368825,0.019912
3.118000,62.378820,0.000892
3.118500,62.388815,-0.018266
3.119000,62.398810,-0.034657
3.119500,62.408805,-0.045796
3.120000,62.418800,-0.049989
3.120500,62.428795,-0.046597
3.121000,62.438790,-0.036132
3.121500,62.448785,-0.020179
3.122000,62.458780,-0.001159
3.122500,62.468775,0.018041
3.123000,62.478770,0.034501
3.123500,62.488765,0.045719
3.124000,62.498760,0.049985
3.124500,62.508755,0.046648
3.125000,62.518750,0.036212
3.125500,62.528745,0.020262
3.126000,62.538740,0.001225
3.126500,62.548735,-0.018002
3.127000,62.558730,-0.034490
3.127500,62.568725,-0.045722
3.128000,62.578720,-0.049986
3.128500,62.588715,-0.046627
3.129000,62.598710,-0.036154
3.129500,62.608705,-0.020162
3.130000,62.618700,-0.001090
3.130500,62.628695,0.018152
3.131000,62.638690,0.034623
3.131500,62.648685,0.045807
3.132000,62.658680,0.049991
3.132500,62.668675,0.046532
3.133000,62.678670,0.035956
3.133500,62.688665,0.019877
3.134000,62.698660,0.000754
3.134500,62.708655,-0.018488
3.135000,62.718650,-0.034901
3.135500,62.728645,-0.045970
3.136000,62.738640,-0.049997
3.136500,62.748635,-0.046361
3.137000,62.758630,-0.035616
3.137500,62.768625,-0.019406
3.138000,62.778620,-0.000217
3.138500,62.788615,0.019009
3.139000,62.798610,0.035319
3.139500,62.808605,0.046208
3.140000,62.818600,0.050000
3.140500,62.828595,0.046109
3.141000,62.838590,0.035130
3.141500,62.848585,0.018748
3.142000,62.858580,-0.000521
3.142500,62.868575,-0.019712
3.143000,62.878570,-0.035873
3.143500,62.888565,-0.046512
3.144000,62.898560,-0.049991
3.144500,62.908555,-0.045768
3.145000,62.918550,-0.034492
3.145500,62.928545,-0.017897
3.146000,62.938540,0.001460
3.146500,62.948535,0.020594
3.147000,62.958530,0.036554
3.147500,62.968525,0.046875
3.148000,62.978520,0.049960
3.148500,62.988515,0.045329
3.149000,62.998510,0.033695
3.149500,63.008505,0.016852
3.150000,63.018500,-0.002598
3.150500,63.028495,-0.021650
3.151000,63.038490,-0.037356
3.151500,63.048485,-0.047284
3.152000,63.058480,-0.049895
3.152500,63.068475,-0.044781
3.153000,63.078470,-0.032731
3.153500,63.088465,-0.015608
3.154000,63.098460,0.003936
3.154500,63.108455,0.022873
3.155000,63.118450,0.038266
3.155500,63.128445,0.047725
3.156000,63.138440,0.049781
3.156500,63.148435,0.044109
3.157000,63.158430,0.031589
3.157500,63.168425,0.014160
3.158000,63.178420,-0.005471
3.158500,63.188415,-0.024255
3.159000,63.198410,-0.039271
3.159500,63.208405,-0.048182
3.160000,63.218400,-0.049600
3.160500,63.228395,-0.043300
3.161000,63.238390,-0.030259
3.161500,63.248385,-0.012505
3.162000,63.258380,0.007200
3.162500,63.268375,0.025786
3.163000,63.278370,0.040355
3.163500,63.288365,0.048636
3.164000,63.298360,0.049334
3.164500,63.308355,0.042336
3.165000,63.318350,0.028730
3.165500,63.328345,0.010638
3.166000,63.338340,-0.009117
3.166500,63.348335,-0.027452
3.167000,63.358330,-0.041500
3.167500,63.368325,-0.049065
3.168000,63.378320,-0.048960
3.168500,63.388315,-0.041199
3.169000,63.398310,-0.026991
3.169500,63.408305,-0.008558
3.170000,63.418300,0.011217
3.170500,63.428295,0.029239
3.171000,63.438290,0.042684
3.171500,63.448285,0.049444
3.172000,63.458280,0.048455
3.172500,63.468275,0.039870
3.173000,63.478270,0.025032
3.173500,63.488265,0.006264
3.174000,63.498260,-0.013490
3.174500,63.508255,-0.031128
3.175000,63.518250,-0.043882
3.175500,63.528245,-0.049746
3.176000,63.538240,-0.047794
3.176500,63.548235,-0.038331
3.177000,63.558230,-0.022840
3.177500,63.568225,-0.003755
3.178000,63.578220,0.015923
3.178500,63.588215,0.033099
3.179000,63.598210,0.045067
3.179500,63.608205,0.049941
3.180000,63.618200,0.046950
3.180500,63.628195,0.036561
3.181000,63.638190,0.020409
3.181500,63.648185,0.001036
3.182000,63.658180,-0.018502
3.182500,63.668175,-0.035125
3.183000,63.678170,-0.046208
3.183500,63.688165,-0.049998
3.184000,63.698160,-0.045895
3.184500,63.708155,-0.034542
3.185000,63.718150,-0.017730
3.185500,63.728145,0.001886
3.186000,63.738140,0.021208
3.186500,63.748135,0.037178
3.187000,63.758130,0.047270
3.187500,63.768125,0.049883
3.188000,63.778120,0.044601
3.188500,63.788115,0.032256
3.189000,63.798110,0.014800
3.189500,63.808105,-0.005003
3.190000,63.818100,-0.024016
3.190500,63.828095,-0.039224
3.191000,63.838090,-0.048215
3.191500,63.848085,-0.049559
3.192000,63.858080,-0.043038
3.192500,63.868075,-0.029686
3.193000,63.878070,-0.011618
3.193500,63.888065,0.008298
3.194000,63.898060,0.026898
3.194500,63.908055,0.041227
3.195000,63.918050,0.049003
3.195500,63.928045,0.048988
3.196000,63.938040,0.041181
3.196500,63.948035,0.026819
3.197000,63.958030,0.008187
3.197500,63.968025,-0.011752
3.198000,63.978020,-0.029822
3.198500,63.988015,-0.043143
3.199000,63.998010,-0.049591
3.199500,64.008005,-0.048135
3.200000,64.018000,-0.039002
3.200500,64.027995,-0.023647
3.201000,64.037990,-0.004516
3.201500,64.047985,0.015338
3.202000,64.057980,0.032747
3.202500,64.067975,0.044928
3.203000,64.077970,0.049933
3.203500,64.087965,0.046959
3.204000,64.097960,0.036478
3.204500,64.107955,0.020162
3.205000,64.117950,0.000619
3.205500,64.127945,-0.019026
3.206000,64.137940,-0.035629
3.206500,64.147935,-0.046530
3.207000,64.157930,-0.049980
3.207500,64.167925,-0.045424
3.208000,64.177920,-0.033588
3.208500,64.187915,-0.016367
3.209000,64.197910,0.003482
3.209500,64.207905,0.022775
3.210000,64.217900,0.038417
3.210500,64.227895,0.047895
3.211000,64.237890,0.049685
3.211500,64.247885,0.043496
3.212000,64.257880,0.030319
3.212500,64.267875,0.012268
3.213000,64.277870,-0.007759
3.213500,64.287865,-0.026540
3.214000,64.297860,-0.041055
3.214500,64.307855,-0.048967
3.215000,64.317850,-0.049000
3.215500,64.327845,-0.041144
3.216000,64.337840,-0.026660
3.216500,64.347835,-0.007880
3.217000,64.357830,0.012172
3.217500,64.367825,0.030266
3.218000,64.377820,0.043482
3.218500,64.387815,0.049687
3.219000,64.397810,0.047877
3.219500,64.407805,0.038339
3.220000,64.417800,0.022611
3.220500,64.427795,0.003229
3.221000,64.437790,-0.016677
3.221500,64.447785,-0.033891
3.222000,64.457780,-0.045630
3.222500,64.467775,-0.049993
3.223000,64.477770,-0.046271
3.223500,64.487765,-0.035063
3.224000,64.497760,-0.018179
3.224500,64.507755,0.001651
3.225000,64.517750,0.021216
3.225500,64.527745,0.037348
3.226000,64.537740,0.047430
3.226500,64.547735,0.049826
3.227000,64.557730,0.044145
3.227500,64.567725,0.031303
3.228000,64.577720,0.013381
3.228500,64.587715,-0.006715
3.229000,64.597710,-0.025723
3.229500,64.607705,-0.040558
3.230000,64.617700,-0.048808
3.230500,64.627695,-0.049128
3.231000,64.637690,-0.041464
3.231500,64.647685,-0.027058
3.232000,64.657680,-0.008249
3.232500,64.667675,0.011904
3.233000,64.677670,0.030123
3.233500,64.687665,0.043442
3.234000,64.697660,0.049689
3.234500,64.707655,0.047844
3.235000,64.717650,0.038204
3.235500,64.727645,0.022336
3.236000,64.737640,0.002825
3.236500,64.747635,-0.017150
3.237000,64.757630,-0.034330
3.237500,64.767625,-0.045911
3.238000,64.777620,-0.050000
3.238500,64.787615,-0.045926
3.239000,64.797610,-0.034351
3.239500,64.807605,-0.017162
3.240000,64.817600,0.002833
3.240500,64.827595,0.022369
3.241000,64.837590,0.038250
3.241500,64.847585,0.047876
3.242000,64.857580,0.049671
3.242500,64.867575,0.043336
3.243000,64.877570,0.029905
3.243500,64.887565,0.011575
3.244000,64.897560,-0.008654
3.244500,64.907555,-0.027467
3.245000,64.917550,-0.041782
3.245500,64.927545,-0.049247
3.246000,64.937540,-0.048636
3.246500,64.947535,-0.040046
3.247000,64.957530,-0.024882
3.247500,64.967525,-0.005631
3.248000,64.977520,0.014547
3.248500,64.987515,0.032339
3.249000,64.997510,0.044820
3.249500,65.007505,0.049935
3.250000,65.017500,0.046841
3.250500,65.027495,0.036043
3.251000,65.037490,0.019314
3.251500,65.047485,-0.000596
3.252000,65.057480,-0.020411
3.252500,65.067475,-0.036868
3.253000,65.077470,-0.047254
3.253500,65.087465,-0.049856
3.254000,65.097460,-0.044242
3.254500,65.107455,-0.031333
3.255000,65.117450,-0.013254
3.255500,65.127445,0.007013
3.256000,65.137440,0.026126
3.256500,65.147435,0.040930
3.257000,65.157430,0.048977
3.257500,65.167425,0.048936
3.258000,65.177420,0.040811
3.258500,65.187415,0.025939
3.259000,65.197410,0.006778
3.259500,65.207405,-0.013507
3.260000,65.217400,-0.031561
3.260500,65.227395,-0.044395
3.261000,65.237390,-0.049883
3.261500,65.247385,-0.047113
3.262000,65.257380,-0.036540
3.262500,65.267375,-0.019912
3.263000,65.277370,0.000018
3.263500,65.287365,0.019948
3.264000,65.297360,0.036574
3.264500,65.307355,0.047135
3.265000,65.317350,0.049877
3.265500,65.327345,0.044342
3.266000,65.337340,0.031445
3.266500,65.347335,0.013324
3.267000,65.357330,-0.007013
3.267500,65.367325,-0.026188
3.268000,65.377320,-0.041012
3.268500,65.387315,-0.049020
3.269000,65.397310,-0.048876
3.269500,65.407305,-0.040601
3.270000,65.417300,-0.025568
3.270500,65.427295,-0.006277
3.271000,65.437290,0.014063
3.271500,65.447285,0.032063
3.272000,65.457280,0.044723
3.272500,65.467275,0.049931
3.273000,65.477270,0.046816
3.273500,65.487265,0.035893
3.274000,65.497260,0.018980
3.274500,65.507255,-0.001102
3.275000,65.517250,-0.021003
3.275500,65.527245,-0.037400
3.276000,65.537240,-0.047553
3.276500,65.547235,-0.049763
3.277000,65.557230,-0.043657
3.277500,65.567225,-0.030252
3.278000,65.577220,-0.011786
3.278500,65.587215,0.008654
3.279000,65.597210,0.027648
3.279500,65.607205,0.042018
3.280000,65.617200,0.049355
3.280500,65.627195,0.048428
3.281000,65.637190,0.039388
3.281500,65.647185,0.023746
3.282000,65.657180,0.004122
3.282500,65.667175,-0.016196
3.283000,65.677170,-0.033801
3.283500,65.687165,-0.045738
3.284000,65.697160,-0.050000
3.284500,65.707155,-0.045869
3.285000,65.717150,-0.034035
3.285500,65.727145,-0.016482
3.286000,65.737140,0.003842
3.286500,65.747135,0.023524
3.287000,65.757130,0.039253
3.287500,65.767125,0.048384
3.288000,65.777120,0.049376
3.288500,65.787115,0.042060
3.289000,65.797110,0.027662
3.289500,65.807105,0.008605
3.290000,65.817100,-0.011904
3.290500,65.827095,-0.030411
3.291000,65.837090,-0.043795
3.291500,65.847085,-0.049798
3.292000,65.857080,-0.047404
3.292500,65.867075,-0.037014
3.293000,65.877070,-0.020378
3.293500,65.887065,-0.000299
3.294000,65.897060,0.019833
3.294500,65.907055,0.036618
3.295000,65.917050,0.047220
3.295500,65.927045,0.049844
3.296000,65.937040,0.044043
3.296500,65.947035,0.030794
3.297000,65.957030,0.012335
3.297500,65.967025,-0.008214
3.298000,65.977020,-0.027375
3.298500,65.987015,-0.041905
3.299000,65.997010,-0.049341
3.299500,66.007005,-0.048420
3.300000,66.017000,-0.039295
3.300500,66.026995,-0.023508
3.301000,66.036990,-0.003734
3.301500,66.046985,0.016677
3.302000,66.056980,0.034261
3.302500,66.066975,0.046034
3.303000,66.076970,0.049995
3.303500,66.086965,0.045468
3.304000,66.096960,0.033217
3.304500,66.106955,0.015321
3.305000,66.116950,-0.005181
3.305500,66.126945,-0.024805
3.306000,66.136940,-0.040214
3.306500,66.146935,-0.048785
3.307000,66.156930,-0.049057
3.307500,66.166925,-0.040979
3.308000,66.176920,-0.025923
3.308500,66.186915,-0.006451
3.309000,66.196910,0.014123
3.309500,66.206905,0.032293
3.310000,66.216900,0.044962
3.310500,66.226895,0.049966
3.311000,66.236890,0.046449
3.311500,66.246885,0.035007
3.312000,66.256880,0.017589
3.312500,66.266875,-0.002833
3.313000,66.276870,-0.022775
3.313500,66.286865,-0.038830
3.314000,66.296860,-0.048252
3.314500,66.306855,-0.049429
3.315000,66.316850,-0.042156
3.315500,66.326845,-0.027673
3.316000,66.336840,-0.008454
3.316500,66.346835,0.012215
3.317000,66.356830,0.030795
3.317500,66.366825,0.044106
3.318000,66.376820,0.049865
3.318500,66.386815,0.047082
3.319000,66.396810,0.036230
3.319500,66.406805,0.019166
3.320000,66.416800,-0.001186
3.320500,66.426795,-0.021338
3.321000,66.436790,-0.037832
3.321500,66.446785,-0.047835
3.322000,66.456780,-0.049628
3.322500,66.466775,-0.042899
3.323000,66.476770,-0.028800
3.323500,66.486765,-0.009750
3.324000,66.496760,0.010978
3.324500,66.506755,0.029821
3.325000,66.516750,0.043539
3.325500,66.526745,0.049769
3.326000,66.536740,0.047435
3.326500,66.546735,0.036936
3.327000,66.556730,0.020076
3.327500,66.566725,-0.000244
3.328000,66.576720,-0.020525
3.328500,66.586715,-0.037272
3.329000,66.596710,-0.047596
3.329500,66.606705,-0.049714
3.330000,66.616700,-0.043258
3.330500,66.626695,-0.029336
3.331000,66.636690,-0.010350
3.331500,66.646685,0.010426
3.332000,66.656680,0.029404
3.332500,66.666675,0.043306
3.333000,66.676670,0.049726
3.333500,66.686665,0.047553
3.334000,66.696660,0.037158
3.334500,66.706655,0.020335
3.335000,66.716650,-0.000009
3.335500,66.726645,-0.020353
3.336000,66.736640,-0.037178
3.336500,66.746635,-0.047567
3.337000,66.756630,-0.049719
3.337500,66.766625,-0.043258
3.338000,66.776620,-0.029298
3.338500,66.786615,-0.010258
3.339000,66.796610,0.010564
3.339500,66.806605,0.029556
3.340000,66.816600,0.043423
3.340500,66.826595,0.049755
3.341000,66.836590,0.047450
3.341500,66.846585,0.036905
3.342000,66.856580,0.019947
3.342500,66.866575,-0.000480
3.343000,66.876570,-0.020826
3.343500,66.886565,-0.037553
3.344000,66.896560,-0.047752
3.344500,66.906555,-0.049645
3.345000,66.916550,-0.042899
3.345500,66.926545,-0.028684
3.346000,66.936540,-0.009473
3.346500,66.946535,0.011391
3.347000,66.956530,0.030273
3.347500,66.966525,0.043882
3.348000,66.976520,0.049843
3.348500,66.986515,0.047113
3.349000,66.996510,0.036165
3.349500,67.006505,0.018905
3.350000,67.016500,-0.001657
3.350500,67.026495,-0.021932
3.351000,67.036490,-0.038381
3.351500,67.046485,-0.048127
3.352000,67.056480,-0.049464
3.352500,67.066475,-0.042156
3.353000,67.076470,-0.027476
3.353500,67.086465,-0.007989
3.354000,67.096460,0.012899
3.354500,67.106455,0.031532
3.355000,67.116450,0.044648
3.355500,67.126445,0.049949
3.356000,67.136440,0.046501
3.356500,67.146435,0.034906
3.357000,67.156430,0.017192
3.357500,67.166425,-0.003538
3.358000,67.176420,-0.023651
3.358500,67.186415,-0.039618
3.359000,67.196410,-0.048636
3.359500,67.206405,-0.049119
3.360000,67.216400,-0.040979
3.360500,67.226395,-0.025641
3.361000,67.236390,-0.005797
3.361500,67.246385,0.015069
3.362000,67.256380,0.033289
3.362500,67.266375,0.045658
3.363000,67.276370,0.050000
3.363500,67.286365,0.045546
3.364000,67.296360,0.033076
3.364500,67.306355,0.014783
3.365000,67.316350,-0.006116
3.365500,67.326345,-0.025941
3.366000,67.336340,-0.041198
3.366500,67.346335,-0.049197
3.367000,67.356330,-0.048524
3.367500,67.366325,-0.039295
3.368000,67.376320,-0.023133
3.368500,67.386315,-0.002888
3.369000,67.396310,0.017870
3.369500,67.406305,0.035476
3.370000,67.416300,0.046820
3.370500,67.426295,0.049895
3.371000,67.436290,0.044154
3.371500,67.446285,0.030608
3.372000,67.456280,0.011649
3.372500,67.466275,-0.009373
3.373000,67.476270,-0.028740
3.373500,67.486265,-0.043023
3.374000,67.496260,-0.049694
3.374500,67.506255,-0.047567
3.375000,67.516250,-0.037015
3.375500,67.526245,-0.019904
3.376000,67.536240,0.000737
3.376500,67.546235,0.021250
3.377000,67.556230,0.037998
3.377500,67.566225,0.048008
3.378000,67.576220,0.049502
3.378500,67.586215,0.042212
3.379000,67.596210,0.027427
3.379500,67.606205,0.007769
3.380000,67.616200,-0.013271
